tincture,0.023022,0.147029,0.0385746,0.130264,0.0603778,-0.0403157,-0.0328254,0.0922719,-0.0701028,0.045404,0.141457,0.0625756,0.107184,0.163,-0.0465058,-0.119959,-0.0755069,0.0242494,0.0913802,-0.112452,0.141446,-0.0335515,0.127614,-0.00857164,-0.141801,-0.021878,-0.142633,0.0313625,0.139707,0.0928542,0.00581222,-0.0276462,-0.0387146,-0.080409,-0.151804,-0.0561334,-0.0209197,-0.0397003,-0.129946,0.0256078,-0.095691,0.0121713,-0.106344,0.0589633,-0.0516371,0.0694713,0.0987042,-0.0347045,-0.0741639,0.0855606,0.104212,-0.0123809,-0.0488826,-0.118495,0.0675546,-0.0137744,0.0643536,-0.0488231,-0.148031,-0.120635,-0.0118703,-0.0214833,0.01234,-0.0988615,0.00836561,-0.02354,-0.00277361,-0.117108,0.1029,0.0549528,-0.133513,0.151338,-0.0183267,0.0133561,-0.111701,-0.0875792,0.0194776,-0.010571,-0.11089,0.11963,0.176524,0.19353,-0.0284353,-0.110525,0.151019,0.13568,0.0402439,-0.0507843,0.119044,0.0447014,-0.0322495,-0.0570471,0.0635332,-0.0168186,-0.0811756,0.0655311,-0.12648,-0.111229,-0.0371131,0.105732,-0.145028,-0.0159529,-0.067,0.006877,-0.0554672,0.111274,0.0120061,-0.0280904,-0.0281598,0.0545667,0.121064,-0.135618,0.0780089,-0.0480542,0.143273,0.116973,-0.00891376,-0.119178,0.116454,-0.156116,0.0462941,-0.0706639,0.0849594,-0.0645643,-0.125807,0.0142781,0.0100476,0.00275434,
joins,0.121484,0.125199,-0.0546761,0.00492184,0.166919,0.108098,0.0109183,0.0418726,0.00744026,0.0405215,-0.0446471,0.0707101,-0.0135063,0.201015,-0.00569679,-0.028245,-0.055148,0.0135347,0.0768904,0.192889,0.106018,0.0791338,-0.00422609,0.10608,-0.0382333,0.00970818,0.0349256,-0.151295,-0.057736,0.0396146,-0.247724,0.0463457,-0.00615917,-0.106425,0.0049822,0.0289689,0.0992001,-0.0206591,0.0883417,0.0816831,0.0518532,0.0594964,0.0608868,-0.109691,0.0709431,0.0653846,0.0629133,-0.0878615,0.0150993,0.0747633,0.0186579,-0.00587864,0.0277941,-0.111161,-0.0455696,-0.00792232,0.0415213,-0.0802154,0.000919931,-0.0765352,-0.0279729,0.0965108,-0.0922467,-0.0964939,0.0136415,0.0460446,0.0147995,0.0234516,0.0353513,0.399331,0.0548289,0.0367133,0.00264069,0.000889278,-0.0260195,-0.0641708,0.11505,-0.0384136,0.0652861,0.0245057,-0.0936578,-0.127002,0.0300015,0.104184,0.0393111,0.0730452,-0.116726,-0.0188622,-0.0370904,-0.242238,0.184341,0.107091,-0.0826212,0.021624,-0.11715,0.0507576,0.00478284,0.130307,-0.104266,0.0648842,-0.0672925,0.0656348,0.134194,0.0503097,-0.0794015,0.056501,-0.0316513,0.0236654,0.084645,0.0859076,0.0771872,-0.0810653,-0.00267095,0.0755427,0.0715429,0.00217111,0.0733714,0.102227,-0.110802,-0.0847144,0.119163,-0.0486804,0.0780659,-0.00757251,0.00437366,0.0626635,0.054716,0.0893257,
delevingne,0.113839,0.114267,0.0562023,0.054076,-0.130133,0.0320086,-0.0676202,-0.00823923,-0.0967889,0.194852,0.0271622,0.129111,-0.225075,-0.21998,0.0726815,-0.0431829,-0.00441118,0.0933518,0.0635425,0.167302,0.147583,-0.13195,-0.115563,-0.0917576,-0.00717104,-0.00533031,-0.0724654,0.130667,-0.123145,-0.0146997,-0.205609,0.0901611,0.0791941,0.0408929,-0.0653292,0.0888754,0.113719,0.0255621,0.133722,-0.117491,0.120064,-0.0427868,0.0332117,-0.0368297,0.00531125,0.0292565,0.128201,-0.00371003,-0.0787036,0.122247,0.083252,-0.0987108,-0.0630793,-0.0658808,0.0757697,-0.0199123,-0.0957861,0.0807561,-0.067393,-0.0324552,0.0925723,0.0953662,0.0179993,-0.029236,-0.0328851,-0.147706,-0.0920561,-0.0730941,-0.175541,0.0545676,0.00105946,0.00459354,-0.027544,0.01645,0.134818,0.0610589,-0.11783,-0.0872338,0.0131112,-0.0497451,-0.103317,0.00575447,0.0564851,0.0485504,-0.0618687,0.0192264,0.110139,-0.0110295,0.0136515,-0.0986695,-0.0489367,0.0460267,-0.1002,-0.10926,-0.00676701,-0.103851,-0.00925567,-0.0719817,-0.00565215,-0.122193,-0.0180675,0.114307,0.103416,-0.0631343,0.0978835,0.0675294,-0.0514524,-0.033032,0.00718723,-0.00637712,-0.191871,0.010254,-0.0939516,-0.0624586,-0.0842716,-0.0716893,-0.0452468,0.00731406,-0.00617957,0.109057,0.0745391,-0.145333,0.123846,-0.00891888,0.0111414,0.0881183,0.00516057,-0.0293153,
stress,-0.034502,0.106905,0.0325282,0.00506266,1.17669e-05,0.0775986,-0.00214621,-0.0538544,0.0589654,-0.170312,0.0474001,-0.0386973,-0.0487604,-0.0816532,-0.138928,-0.0606481,-0.0319314,-0.0337861,-0.0938998,-0.0277852,0.0419722,-0.117385,0.00280429,0.170342,-0.044163,-0.138919,0.0244154,0.0876479,0.0341977,-0.0448538,0.0051442,-0.171946,-0.0651194,-0.00584793,-0.110301,-0.00384537,0.069778,-0.08389,-0.0155273,0.0308431,-0.0506544,-0.213599,0.0971914,-0.052805,0.0524529,0.127049,-0.0578832,0.060801,0.0253685,0.07329,-0.0848153,-0.12123,-0.0251845,-0.127731,-0.0433658,0.0595142,-0.0535954,-0.0463109,0.0751907,0.148108,-0.0584067,0.0703354,-0.144765,0.0807265,-0.108919,-0.10903,0.145774,0.0272959,-0.0278525,0.0488227,-0.060796,-0.0858699,-0.0842659,0.0748868,0.143118,0.020373,-0.048694,0.0877852,-0.122798,0.110966,-0.0539437,0.0565072,-0.173035,-0.109187,-0.126849,0.0208682,0.0787267,0.0620595,0.0764736,0.0860055,0.205807,0.0369124,-0.0688444,0.104605,0.0559918,0.0178268,0.106905,-0.0291226,0.00148173,-0.0916019,-0.170085,-0.0404608,0.020198,-0.0233004,-0.00750621,0.13608,-0.0758785,0.0275233,-0.029531,0.163641,0.12634,-0.00306418,0.0894584,0.0550814,-0.0130219,0.0815508,0.0653346,-0.0348498,-0.0928587,0.137036,-0.0900201,-0.0131437,-0.010093,-0.102201,0.105475,-0.106731,0.0573669,-0.240636,
much,0.0569422,-0.0245565,-0.0121078,0.0297304,0.00607107,0.0418353,-0.0284844,-0.0490862,-0.144253,0.111949,0.0481613,-0.0746765,0.0568391,0.0172276,0.0814221,-0.0508484,-0.00417542,-0.000594238,0.185499,-0.0668169,0.0458887,0.0769099,-0.0129197,-0.07296,-0.188409,0.00362858,-0.145468,0.0937223,0.0117931,-0.0876299,0.0425635,-0.0293982,0.00992218,-0.0327115,0.0941572,-0.00518015,-0.119296,-0.0690425,0.0955528,0.0869147,-0.12611,-0.0646938,0.095185,0.143799,0.101207,-0.0396137,0.0583439,0.0506298,-0.033626,-0.0153909,0.0264375,0.0568094,-0.0723661,-0.014513,-0.0381369,0.0913865,0.078927,0.0190202,-0.0143162,0.107215,0.164815,-0.175991,-0.0717137,0.144626,-0.136062,-0.191084,0.0778715,-0.0242146,-0.0981862,0.120253,0.0647647,-0.00675087,-0.0504159,0.122477,-0.167622,-0.0305704,-0.109031,0.0150854,0.114448,-0.0821372,-0.107049,0.0917418,0.0367023,-0.107893,-0.0299498,-0.0265433,0.0415459,-0.15395,0.0676883,-0.124996,0.0682706,-0.0429594,-0.0301136,0.148079,-0.178013,0.00585647,0.0512192,0.0003516,0.0270791,0.181778,0.0287822,-0.0672858,-0.040691,-0.009153,0.134924,-0.0395191,-0.0207924,-0.00742095,-0.143365,-0.0663832,-0.198294,-0.0045192,-0.0574676,-0.033266,0.111764,-0.0797378,-0.0215351,-0.0347489,0.103721,0.185907,0.127196,0.103199,0.0526907,0.0639712,-0.131864,0.0231763,-0.0966561,-0.0491861,
film,-0.0215996,-0.00935811,0.0412978,-0.0527467,0.0848993,-0.0660575,-0.0489798,0.0446248,0.0719597,0.106454,0.00776279,0.083078,0.0942096,-0.0899699,-0.0704623,0.0250196,-0.00517721,0.238306,-0.102109,0.121078,-0.0166867,0.00670252,0.0807598,-0.101414,0.0444041,0.0856237,-0.162328,-0.0974875,-0.0690035,0.0744658,-0.0715645,0.124903,-0.0271537,0.0823487,0.0879364,0.069351,0.0336118,-0.0934749,0.00356971,-0.0368005,0.11396,0.138524,-0.0891027,-0.0346804,-0.287125,0.15733,0.0187968,-0.0878913,0.0927489,0.0712257,-0.0188402,0.117143,0.0854735,0.0241478,-0.0504112,-0.00330028,-0.0944231,-0.100797,0.184835,0.0109235,-0.00999426,0.118415,0.0910026,0.0713321,-0.0398293,-0.0802008,-0.0484727,0.0190092,0.104718,0.0159004,0.0460008,-0.207809,0.0404935,-0.090102,0.0183099,0.0161819,0.00559177,-0.0597115,-0.0601813,0.0127715,-0.0165712,0.222382,-0.126007,-0.0715451,0.0288226,0.125183,0.115217,-0.0824881,0.00492285,-0.143466,0.0161216,-0.0506977,-0.0906748,0.0502625,0.00643691,-0.0104075,0.00788881,-0.087004,-0.0138098,0.00405145,-0.0225079,0.0241709,0.067389,-0.0584898,-0.030214,-0.0543072,0.0319946,-0.0716459,0.0551823,0.0914386,-0.168776,0.025101,-0.0890034,0.00147088,-0.222264,0.0688252,0.0891394,-0.0429878,-0.0119889,-0.0479954,-0.0148352,0.0540845,-0.000319908,-0.133244,-0.0813796,-0.00994751,-0.174549,-0.15609,
movie,-0.136086,-0.0228705,-0.0671893,-0.109626,0.150551,-0.0150804,-0.115697,0.0567965,0.011567,0.00385654,-0.0391336,0.230398,0.0313147,0.0112137,-0.112089,0.051411,-0.0641967,0.122356,-0.230663,0.0397264,0.0114769,-0.150508,-0.0905957,0.0265546,0.0906035,-0.0171094,-0.0748101,0.0494677,-0.00404372,-0.0439516,0.0192061,0.145998,0.162053,0.0494913,-0.133992,-0.0603913,0.0172732,-0.15551,-0.0471007,-0.0559467,0.0725315,0.120597,0.0412888,-0.00457603,-0.0677781,-0.0202021,0.0519809,-0.0835641,-0.059865,0.234503,0.00532806,0.0888208,0.149825,0.00662319,-0.158922,0.07996,0.0467048,-0.0416774,0.0570357,0.0781542,0.0803742,0.0865121,-0.0175248,-0.00335847,-0.0511884,-0.0110308,-0.0157543,0.052722,0.0196108,0.11737,-0.0357222,-0.240232,-0.0245072,0.00380745,-0.113586,-0.0155464,0.0127413,-0.00906197,-0.0606454,-0.000480117,0.0154062,0.129376,-0.0268924,-0.0332359,0.121194,0.00395193,0.0920264,0.0638301,0.071031,-0.0229795,0.00454853,-0.000445502,-0.0705312,0.0786933,-0.0138901,-0.143037,0.0713698,-0.134774,0.0945612,-0.0860619,-0.0967113,0.000928866,0.0632367,0.0121367,0.0260569,0.00899233,0.046424,-0.114604,0.0259658,0.120723,-0.168231,-0.109577,0.0198312,-0.0663052,-0.0104286,-0.147963,0.0390473,-0.00528876,-0.0187986,-0.0503465,0.126292,0.189308,-0.0792934,0.0543408,-0.110991,-0.113681,0.114673,0.0901699,
still,0.0350479,0.00615661,0.0506651,0.0115374,-0.076827,0.106233,-0.0143423,-0.0613392,-0.128596,0.0344142,0.148779,-0.0031845,-0.102958,0.189767,0.0576267,0.0682608,-0.0174789,0.0306844,0.0481026,0.129846,0.0643976,-0.0352647,0.00613937,-0.079254,0.161819,0.116813,0.0989896,0.0693547,-0.060686,-0.00974388,0.0695696,-0.0564043,0.086219,0.0340561,0.0433255,0.020584,-0.0370276,-0.111856,-0.0134006,-0.0122869,0.0648384,-0.136456,0.0687753,0.108631,0.0178749,-0.0663418,0.0898005,-0.0198972,-0.135871,-0.0261604,-0.109011,-0.0438608,0.00684651,0.0716601,-0.0299034,0.12155,-0.0451248,-0.11468,0.0346921,-0.0256837,-0.122286,-0.0158655,0.120502,0.114236,-0.119563,-0.05514,-0.120719,0.00200726,0.12159,-0.121988,0.0500453,0.111742,0.00181523,0.22618,-0.124564,-0.000708284,-0.0638313,-0.0191846,0.139955,0.026628,-0.0909408,-0.00454635,-0.0444079,-0.0885335,-0.165676,0.017645,0.0591405,-0.134792,-0.0240456,-0.172002,0.0535439,-0.00931929,-0.103261,0.0689012,-0.0356423,0.0570776,0.127517,-0.166972,-0.000538962,-0.0824307,-0.0228428,-0.0783682,-0.00547933,0.269175,-0.158991,0.035886,0.0820885,0.0989438,0.0113795,-0.149514,-0.0116778,-0.0732318,0.0841488,0.0211949,0.0854139,0.0517377,-0.0172812,-0.00890501,0.119281,0.0828311,0.0480826,0.109538,-0.0697475,0.0438788,-0.188587,-0.0289942,-0.0675947,0.00115382,
ounce,-0.116952,-0.00407879,0.0718269,-0.115533,0.133005,-0.0330194,-0.101433,-0.0194733,0.0173357,-0.0193749,-0.0318474,-0.116677,0.0101218,0.056787,0.132027,-0.130042,0.0166356,0.0542137,0.0873657,0.0331599,0.105443,-0.0935135,0.0279927,0.0297396,0.0239732,-0.0115818,-0.103308,0.126624,0.0266332,-0.00293457,-0.0437269,0.0590053,-0.151239,-0.0057082,0.0721191,-0.0264923,0.0220645,0.00740904,0.0647037,-0.0270113,-0.0131483,0.00992191,-0.194819,-0.1532,0.137509,-0.0824367,-0.0353303,0.155714,0.0346352,-0.00752672,0.0616488,-0.00397415,0.0998995,-0.205267,0.118636,-0.0425445,0.0328382,0.0740618,0.0877749,-0.0519662,-0.0277839,-0.0215183,-0.0305656,-0.0955962,0.07978,-0.023638,0.0523036,-0.0805349,0.0397805,0.0194113,-0.0645965,0.05612,-0.154482,-0.0676237,-0.0705683,-0.128831,0.00624538,-0.114201,0.077607,-0.0202647,-0.0626556,0.141896,-0.153421,0.00528335,0.138675,0.2339,0.0448535,-0.143951,0.0262522,0.0697254,0.0370599,0.119902,0.0840711,0.0128132,-0.0511216,0.135138,-0.12427,0.12064,0.0227694,-0.0355519,-0.0341561,-0.0973354,-0.0575157,0.0196884,-0.133814,-0.168607,0.0298853,-0.0699852,0.0232587,-0.108446,-0.064704,0.0619663,-0.125279,-0.10447,0.0158811,0.141175,0.210883,-0.0589413,0.0343832,-0.111397,0.0255259,-0.0686858,-0.0512039,-0.0885325,0.162836,-0.000737237,-0.104087,0.0334622,
seeds,0.0199261,-0.0225343,-0.00782153,-0.0367253,0.0224753,-0.104027,0.109716,0.00885315,0.00533106,-0.0230098,0.06536,-0.080121,0.0407017,0.00845674,-0.0229179,0.0250739,-0.110356,0.11801,-0.0865456,-0.0373331,0.0520972,-0.214582,-0.160478,-0.00922404,0.0666846,0.0499433,-0.0895886,0.0059062,-0.0370305,-0.0906245,-0.0184902,-0.091063,-0.00822158,-0.0989264,-0.043732,0.1557,0.144727,0.152751,0.0300629,0.0921715,-0.0147047,0.116049,0.0135735,0.0102001,0.0426557,0.0617654,0.0291634,0.062637,-0.0585158,0.069186,-0.024401,-0.136881,0.0287938,-0.161537,0.11438,-0.126359,0.0396108,0.041248,-0.141346,0.0257966,-0.154615,-0.40647,-0.0545803,0.0191296,0.0383315,0.0218477,-1.91916e-05,0.15561,0.140899,0.0354102,-0.0785686,-0.0304642,0.162568,-0.121676,0.0630443,0.0403894,0.01988,0.0137995,0.0129876,-0.0330395,0.122488,-0.0755555,-0.0280502,0.0439451,0.0573091,-0.13884,-0.0390296,-0.0844898,0.0775091,-0.0367848,-0.0189093,-0.0121586,0.105505,-0.00455253,0.00700609,-0.0426494,-0.162929,-0.0104805,-0.0164594,-0.0233609,0.0247503,0.0541062,-0.0418381,-0.0714899,0.0530709,-0.0745287,-0.0331915,-0.088258,0.0729465,-0.00631134,-0.129607,0.0508455,0.0903642,-0.0623334,0.163896,-0.0907938,0.188804,-0.0645124,-0.0746011,-0.129795,0.132751,-0.0635912,-0.04074,0.0380647,-0.0294867,-0.00226583,0.050536,0.0853454,
cat,0.167351,-0.144158,0.00398369,-0.251619,-0.104633,0.0413087,0.0157301,0.111581,0.0450152,-0.0305536,-0.0643341,0.024065,0.0292548,-0.0969077,0.0304578,-0.0609332,0.078174,0.0745038,0.11134,-0.0414542,0.0765022,-0.0206419,0.0790112,-0.0976746,0.0717277,-0.042752,-0.0311868,0.148556,-0.0546325,0.0801304,0.14599,-0.0530018,0.10258,-0.126091,-0.0490204,-0.0700079,-0.101037,0.107044,-0.0332826,-0.108124,-0.0214575,-0.10202,0.0678503,0.0835387,0.083666,0.130799,0.0100463,0.0448695,-0.0582267,-0.00937106,0.030506,-0.00724867,0.0296201,0.0405406,0.0181863,0.0487422,0.0450028,0.0866254,-0.177931,0.028389,0.0724211,-0.129746,-0.0117626,-0.0900324,0.0966545,0.0840869,0.00311252,-0.191444,0.00855659,0.0299448,0.0645362,-0.0112116,0.0246971,0.033807,0.143934,0.0607592,0.0734219,-0.0654748,-0.123421,-0.039911,-0.0837837,-0.101306,-0.152088,0.0540231,-0.024316,0.100187,0.106139,-0.0925205,-0.00396999,0.0626174,0.0875297,0.022148,-0.00311079,0.223479,-0.0889223,0.0473726,0.0372204,0.0161738,0.0147798,0.143129,-0.0640685,0.0758347,-0.184652,0.0203163,-0.0526245,-0.0772191,-0.202611,0.202023,0.0125521,-0.0788806,0.00377585,0.135736,-0.055348,-0.0407721,0.05776,-0.0266101,0.142037,-0.00931722,-0.147634,0.0644554,0.0410813,-0.0318257,-0.0809003,-0.00815767,0.101731,-0.0740669,0.068728,-0.0758535,
liquid,0.0943445,-0.207262,-0.0973144,0.115419,0.0461319,-0.0493077,0.0544911,0.0440878,9.10488e-05,-0.0437787,-0.0126986,-0.179253,0.0281206,-0.103296,0.0559008,-0.016472,0.0482923,0.0948129,0.0320658,-0.0182228,-0.0653708,-0.0456356,0.196009,-0.0627745,0.131148,0.157021,-0.0412247,-0.016117,0.0595672,0.0402158,-0.0587498,-0.0895507,0.00166867,-0.0560296,-0.118963,-0.0751253,0.0322742,-0.00182475,0.0166169,-0.122924,-0.109652,0.192626,-0.101078,0.00103248,-0.118159,-0.0298759,-0.188408,-0.0860498,-0.0987944,-0.0504612,0.0149783,0.153901,0.0406805,0.00475454,0.054648,-0.198585,0.0547536,0.0298633,-0.0644275,-0.126221,0.0506989,0.0857939,0.0821542,-0.0100821,0.066093,0.0202744,-0.0457693,-0.0117287,-0.0192545,0.0510353,-0.00846225,0.102395,0.0438662,-0.0100497,0.141546,0.032657,-0.0212584,0.045568,-0.0290903,-0.0823156,-0.00635654,0.0516972,-0.131984,0.122763,-0.0400021,0.00179803,-0.188384,-0.0699281,-0.173102,-0.0520357,-0.0856787,-0.0162484,0.135844,0.0354791,0.0361397,0.107266,-0.105964,0.0718056,0.0888081,-0.00442725,-0.0416488,0.152056,0.129582,0.113959,-0.0589908,0.049684,-0.107803,-0.00909855,0.0847594,-0.0899163,0.132809,0.0225137,-0.128035,0.0738344,0.118397,-0.00159746,-0.0469413,0.0326034,0.147344,-0.135768,-0.0564228,0.00877054,-0.0785075,-0.157363,0.00718618,-0.0833422,-0.0979121,0.0597844,
chew,-0.0597268,-0.045339,0.0755753,0.0222237,-0.136474,-0.0334721,-0.0660128,0.0637123,0.12024,-0.117866,0.0288388,-0.0373361,0.0940356,0.0368973,-0.0423917,0.117374,0.208233,-0.0127906,0.025714,-0.0429235,-0.00876474,0.0249286,0.0870984,0.0191831,-0.0641601,-0.0915878,-0.122058,-0.0577629,-0.0997876,0.0388167,0.171056,0.00146916,0.086456,0.0674469,-0.0861563,0.0572291,-0.202099,-0.00977145,0.0723089,-0.0549339,-0.0542543,0.0447541,-0.0385614,-0.0516565,0.154512,-0.0449706,0.0601817,0.0645014,0.0202281,0.0637478,0.0110249,-0.0435701,-0.068793,0.0636141,0.126964,0.140439,0.125022,-0.0177853,0.134553,-0.11059,0.131694,-0.091324,0.113683,0.0542214,0.051097,0.0893816,0.191428,-0.0103316,0.135438,-0.0745722,-0.0835449,-0.106684,-0.121359,-0.169677,0.091425,-0.0457224,-0.0400408,0.235969,-0.148559,0.0214635,-0.0860664,-0.0100868,-0.100467,-0.0510761,-0.0628923,-0.146533,-0.0174326,0.100185,-0.0710562,-0.0884847,-0.0753489,0.0751328,-0.0323129,-0.00460018,0.0164287,-0.112897,0.0411589,-0.0335945,-0.06008,-0.082893,-0.0449221,0.115337,0.120455,0.0306901,-0.00403889,-0.0421731,0.0597171,-0.0395565,0.129411,-0.114928,0.0387069,0.05186,0.00914178,0.0236857,0.143742,0.0564797,0.0532888,0.10133,0.0873546,-0.00852709,-0.0736983,-0.139707,0.0675032,0.0359025,0.0887968,0.0557787,-0.184313,0.00129123,
tonight,-0.201623,0.0416972,0.118354,0.111925,-0.0276577,-0.00497871,-0.00361802,0.048838,0.0485393,0.0642108,-0.0287174,0.0958252,-0.0148576,0.103844,0.0258965,0.117445,0.0147226,0.0751935,-0.103695,0.00460361,0.00976471,0.0253434,-0.0417124,-0.0834908,-0.0138142,-0.00251967,-0.0471601,-0.0609178,0.00506798,-0.0537744,0.165387,0.0400988,0.0927123,-0.0479465,0.0847788,0.00605176,-0.062922,-0.0943577,-0.0296248,-0.140392,0.0156548,0.0625808,0.090379,0.102815,0.0334187,-0.0440721,-0.0221713,-0.0398577,-0.0883798,-0.0280951,0.0987952,-0.0527909,-0.0510282,-0.146877,-0.00390188,0.0175622,0.101464,0.181629,-0.0430547,-0.0100601,0.0332304,0.121021,-0.11044,-0.112429,0.0422918,-0.085081,0.133438,-0.160809,-0.0516703,-0.0444764,0.0040564,-0.0348708,0.13178,0.0807272,-0.0512583,-0.0290023,0.0705806,-0.0400881,-0.159065,0.0123548,-0.130494,0.0836063,0.0640528,-0.0941783,-0.108512,0.0506494,0.0572191,0.053985,0.0150819,-0.166661,-0.0121052,0.201245,-0.157058,0.0787672,-0.0112223,0.0788947,0.125057,-0.131263,0.107564,0.0477464,-0.118846,0.0244077,0.123392,-0.0967266,0.0951351,0.00361984,0.0740533,-0.110944,0.0451032,-0.100229,0.0271659,-0.0182452,-0.126304,0.0159503,0.18155,0.171061,-0.0321129,-0.0256268,0.207145,-0.061344,-0.12819,-0.081035,-0.03812,0.0614102,-0.0394299,-0.0472978,0.0302056,0.208906,
deep,-0.0755415,-0.0181874,0.154952,-0.147764,0.0771671,-0.0732581,-0.0676967,-0.0219782,-0.0979999,0.0164286,-0.00326252,0.121601,-0.0467043,-0.0438327,-0.0984253,0.0672628,-0.033713,0.0538292,0.0468007,0.0884677,0.0317454,-0.0406063,0.119481,0.029837,0.0497348,-0.134398,-0.0482517,0.0702153,-0.0803057,-0.14397,0.0124734,-0.0896135,-0.048859,-0.127899,0.0721669,-0.00553002,0.129998,-0.0821554,-0.0317014,-0.102076,0.107249,0.0678616,0.0905501,0.0428674,-0.00395728,0.142137,-0.0219334,0.0823891,-0.183269,0.039568,-0.235129,0.059408,-0.0521091,-0.0860945,-0.126391,-0.115284,0.0714986,-0.0900496,0.106244,-0.0223323,-0.137006,0.225756,0.0258021,0.00593735,0.0415304,-0.0118905,0.103022,-0.0347146,-0.0341044,-0.109617,-0.098775,0.0912902,-0.0122799,0.0307348,-0.058008,-0.113075,0.0911561,0.11407,0.0248166,0.154055,-0.0234113,-0.100807,-0.00423233,0.0697053,-0.11335,0.0495907,0.0404992,0.137715,-0.0750484,0.0646408,-0.0400931,-0.00626816,0.0786811,-0.0264179,-0.0931886,-0.173653,0.160415,-0.0530811,-0.00743958,-0.0834138,0.102419,-0.190473,-0.00704558,-0.0301991,0.0772904,-0.12218,0.0406171,-0.0561453,0.0262866,0.031636,-0.0451686,-0.0179147,-0.0861395,0.0595852,0.00436297,0.0494031,-0.00650778,0.0291494,0.204798,0.0833507,-0.133082,-0.12819,-0.0714936,0.0186099,-0.0342745,-0.0904454,-0.0213377,0.0999346,
made,0.100083,-0.00484486,0.141318,0.00330879,-0.0289516,0.154211,0.0754036,-0.0563603,0.020412,0.0661468,-0.155477,0.0479336,0.161267,-0.046515,0.0709414,0.0356035,0.0729827,-0.0955939,0.0674701,0.0492601,0.0637457,0.0897286,0.0106307,-0.0617301,0.0855004,-0.0826935,-0.00517872,-0.0710181,-0.0114798,-0.116805,0.171997,0.0266172,-0.00766105,0.0849674,-0.143209,0.0571577,-0.0195757,0.105578,0.021581,0.0322977,-0.0132297,0.111897,-0.0744967,0.109282,0.0239024,-0.00755728,0.0512433,0.126973,0.103506,-0.179134,0.0614613,-0.113576,-0.0464536,0.0210205,-0.00836236,0.152914,-0.0439437,0.0342089,0.156392,0.0077654,0.147792,-0.142971,0.00713196,-0.0963143,-0.0885971,0.0588292,-0.191337,0.00134923,-0.0122368,-0.0700125,0.110365,0.24709,0.0855851,0.0727794,0.0201813,0.0509375,-0.0827873,0.10257,-0.0188521,-0.0031133,-0.0131696,0.0849329,-0.0304248,0.0493209,-0.0844483,0.118591,-0.111685,0.0344148,-0.13528,-0.106394,-0.0328882,-0.1014,-0.0741783,-0.015946,-0.0848593,0.010242,0.0827626,0.00267843,0.000670746,-0.109847,-0.0374614,-0.092637,-0.136718,0.0878367,-0.171661,0.0200063,-0.0146632,-0.0386538,-0.106684,0.0496252,0.123076,-0.102156,-0.138037,-0.00452811,0.0279527,0.0753474,-0.0654534,0.0680213,0.00792791,0.068262,-0.05144,0.170719,0.0631477,0.161629,-0.0428522,0.0785819,0.118634,-0.0537125,
exercise,-0.119325,-0.0979725,-0.106054,0.0596949,-0.0872626,0.0392686,0.223804,0.00260446,-0.0732164,-0.115069,0.038244,-0.0888394,0.0852129,-0.120929,0.00645821,0.0407877,0.0678988,0.139746,0.0419772,-0.180878,0.0896499,0.100487,-0.0232237,0.0554904,-0.00740471,0.0264353,-0.0958529,0.0606076,-0.143351,0.0518535,-0.0790034,0.0704722,-0.0388909,-0.0220521,-0.0682195,0.103094,-0.133463,-0.142766,-0.0722681,-0.0808949,0.0116632,0.113551,0.0581775,-0.00659721,-0.109467,0.0414704,-0.0600325,-0.0266169,0.0764141,0.0348508,-0.0803247,-0.118947,0.147315,0.0062611,0.187449,0.0814911,0.134519,0.0710478,-0.0293182,0.0865852,0.0975865,0.0252895,-0.0488278,0.0607812,0.221061,-0.0688496,-0.0110552,0.0979733,0.0357656,-0.0928919,0.131613,-0.0945528,-0.0247092,-0.016495,0.125351,-0.156706,-0.028234,0.173823,0.0872624,-0.108812,0.0711234,-0.0744328,-0.062902,-0.0197558,0.0341845,0.00501334,0.0771938,0.0570253,0.00694206,-0.00842908,-0.0336801,0.0246713,-0.00397368,-0.023155,0.0511944,0.176741,0.169894,-0.0674514,0.0817889,0.133365,0.0948035,0.0198157,0.0914475,0.061214,0.155518,-0.0186825,-0.00357827,-0.0394128,0.0256138,-0.000420523,-0.0243279,0.0638137,0.108525,-0.0927861,-0.072955,0.038483,0.119076,0.0141018,0.197389,-0.0681348,-0.126039,0.00625173,0.0163361,-0.0920687,0.0207183,0.0222463,0.0256148,0.0807953,
